Video_ID,User_ID,Username,Video_Title,Category,Likes,Comments,Shares,Views,Upload_Date,Upload_DateTime,Upload_Hour,Upload_Day,Video_Length,Hashtags,Hashtag_Count,User_Followers,User_Following,User_Total_Likes,Engagement_Rate,Like_Rate,Comment_Rate,Share_Rate
118,404,user226,Fashion Haul,Fashion,880,205,302,18878,2024-09-20,2024-09-20 05:13:21,5,Friday,30,#fashion,1,5246,1054,28150,0.07347176607691493,0.0466151075325776,0.010859201186566374,0.01599745735777095
119,383,user213,Viral Dance Moves,Dance,1446,390,448,17444,2024-08-13,2024-08-13 02:01:09,2,Tuesday,90,#dance #fyp,2,6868,2268,83776,0.13093327218527862,0.08289383168997937,0.02235725750974547,0.025682182985553772
120,383,user446,Easy Guide,Tutorial,555,105,168,9482,2024-03-18,2024-03-18 23:32:35,23,Monday,30,#learn #tips #tutorial #howto #education,5,1755,649,28191,0.08732334950432398,0.058531955283695425,0.011073613161780215,0.017717781058848345
121,188,user47,Game Review,Gaming,745,147,203,11727,2024-11-08,2024-11-08 07:59:26,7,Friday,20,#gaming #gamer #streamer #twitch,4,60,64,496,0.09337426451777948,0.06352860919246184,0.01253517523663341,0.017310480088684233
122,482,user191,Singing,Music,256,51,85,4681,2024-01-06,2024-01-06 09:43:52,9,Saturday,60,#music #singing #song #cover #artist,5,317,194,2379,0.0837427900021363,0.05468916898098697,0.010895107882930999,0.01815851313821833
123,33,user326,This Made Me Laugh,Comedy,1636,291,476,19791,2024-09-19,2024-09-19 01:55:57,1,Thursday,45,#funny #viral #fyp #lol,4,504,156,8413,0.12141882673942701,0.08266383709767065,0.014703653175685918,0.024051336466070435
124,253,user60,Fitness Tips,Fitness,350,90,112,8162,2024-09-29,2024-09-29 06:30:46,6,Sunday,60,#fitness #workout #fitfam #gym,4,852,678,6482,0.06763048272482235,0.04288164665523156,0.011026709139916687,0.0137221269296741
125,381,user373,This Made Me Laugh,Comedy,7058,1819,1657,129843,2024-04-01,2024-04-01 04:29:41,4,Monday,30,#fyp #viral #lol #comedy,4,380,209,5279,0.08112874779541446,0.05435795537687823,0.014009226527421578,0.012761565891114653
126,209,user481,Learn This Trick,Tutorial,362,56,87,11499,2024-12-09,2024-12-09 20:39:16,20,Monday,120,#education,1,1403,1008,27126,0.04391686233585529,0.03148099834768241,0.004869988694669101,0.007565875293503783
127,438,user186,Outfit Inspo #127,Fashion,3746,583,1100,52758,2024-01-13,2024-01-13 16:56:16,16,Saturday,90,#ootd #trending,2,79,90,1252,0.10290382501232041,0.07100344971378748,0.01105045680275977,0.020849918495773154
128,486,user435,Funny Moment #128,Comedy,139,23,48,3340,2024-09-23,2024-09-23 07:00:11,7,Monday,90,#viral #funny #comedy #lol #fyp,5,1083,752,13458,0.06287425149700598,0.04161676646706587,0.0068862275449101795,0.01437125748502994
129,106,user36,Get Fit,Fitness,48042,11139,12266,1170240,2024-02-05,2024-02-05 14:27:29,14,Monday,45,#fitness #fitfam #workout #health #gym,5,93,77,1577,0.061053288214383376,0.041053117309269894,0.009518560295324037,0.010481610609789445
130,2,user142,Easy Recipe,Cooking,3603,906,1090,52899,2024-08-15,2024-08-15 17:29:11,17,Thursday,45,#food #recipe,2,2064,1181,31377,0.1058432106467041,0.06811092837293711,0.017126977825667782,0.02060530444809921
131,8,user184,How to Tutorial #131,Tutorial,7971,2392,3042,175122,2024-02-20,2024-02-20 11:36:52,11,Tuesday,60,#tutorial #tips,2,629,399,4661,0.07654663605943285,0.04551683968890259,0.013659049120042028,0.01737074725048823
132,27,user65,Cooking Tutorial,Cooking,411,78,91,7570,2024-08-16,2024-08-16 16:30:25,16,Friday,90,#recipe,1,1999,1024,39415,0.07661822985468957,0.05429326287978864,0.010303830911492734,0.01202113606340819
133,399,user186,Original Song,Music,203,52,59,2864,2024-07-23,2024-07-23 07:28:21,7,Tuesday,20,#singing,1,1635,753,31792,0.10963687150837989,0.07087988826815643,0.018156424581005588,0.020600558659217876
134,434,user206,Comedy Skit,Comedy,1588,415,344,14476,2024-06-24,2024-06-24 12:59:45,12,Monday,45,#funny #viral #comedy #lol #fyp,5,126,100,758,0.16213042276872064,0.1096988118264714,0.02866814037026803,0.02376347057198121
135,76,user34,Singing,Music,3309,730,1129,110243,2024-09-23,2024-09-23 10:53:31,10,Monday,20,#singing #music #artist #song,4,533,384,10448,0.04687825984416244,0.030015511188919024,0.006621735620402203,0.010241013034841215
136,407,user360,How to Tutorial #136,Tutorial,1626,356,410,40021,2024-04-16,2024-04-16 19:20:05,19,Tuesday,90,#tips #learn #howto #education,4,498,245,8244,0.059768621473726295,0.04062866994827716,0.008895329951775319,0.010244621573673821
137,205,user213,Comedy Skit,Comedy,752,167,293,6704,2024-11-27,2024-11-27 04:36:15,4,Wednesday,45,#fyp #comedy #lol #viral,4,173,130,2665,0.1807875894988067,0.11217183770883055,0.024910501193317423,0.04370525059665871
138,473,user243,This Made Me Laugh,Comedy,1566,281,598,16871,2024-05-01,2024-05-01 09:09:42,9,Wednesday,120,#viral #lol #funny,3,7830,2764,149977,0.14492324106454862,0.09282200225238575,0.016655799893308045,0.03544543891885484
139,382,user379,Funny Moment #139,Comedy,13261,3988,3566,351496,2024-02-05,2024-02-05 10:16:35,10,Monday,20,#fyp,1,4216,852,34556,0.059218312583926985,0.03772731410883765,0.01134579056376175,0.010145207911327583
140,448,user341,Epic Gameplay,Gaming,839,188,302,11310,2024-11-11,2024-11-11 06:14:17,6,Monday,30,#gaming #gameplay #twitch #streamer #gamer,5,777,605,6047,0.11750663129973475,0.07418213969938107,0.016622458001768346,0.026702033598585324
141,296,user260,Music Cover #141,Music,1728,425,566,25781,2024-12-03,2024-12-03 03:12:18,3,Tuesday,15,#artist #cover #song,3,265,103,4985,0.10546526511772235,0.06702610449555875,0.01648500833947481,0.0219541522826888
142,189,user59,Easy Recipe,Cooking,1703,285,409,25039,2024-03-01,2024-03-01 02:11:23,2,Friday,180,#cooking #food,2,2291,1287,26242,0.0957306601701346,0.06801389831862295,0.011382243699828268,0.016334518151683373
143,93,user140,Outfit Inspo #143,Fashion,787,163,268,32352,2024-08-10,2024-08-10 22:59:59,22,Saturday,45,#trending #fashion #outfit #style,4,423,208,2188,0.03764836795252226,0.02432616221562809,0.005038328387734916,0.008283877349159249
144,290,user337,Outfit Inspo #144,Fashion,8631,1659,2697,153018,2024-05-11,2024-05-11 23:23:43,23,Saturday,90,#style,1,390,247,6981,0.08487236795671098,0.05640512880837548,0.010841861741755872,0.01762537740657962
145,272,user111,Singing,Music,234,42,91,4699,2024-01-28,2024-01-28 00:34:59,0,Sunday,30,#music,1,40257,22653,539231,0.07810172377101511,0.04979782932538838,0.008938071930197914,0.019365822515428815
146,167,user398,Singing,Music,522,86,122,14904,2024-06-12,2024-06-12 01:07:20,1,Wednesday,180,#song #cover #artist,3,1160,428,8109,0.04898013955984971,0.035024154589371984,0.005770263016639828,0.008185721953837896
147,42,user140,This Made Me Laugh,Comedy,20683,3353,4883,228628,2024-12-09,2024-12-09 01:20:45,1,Monday,15,#comedy #funny,2,1657,965,9070,0.12648931889357384,0.09046573473065417,0.014665745228056056,0.02135783893486362
148,387,user263,Workout Routine #148,Fitness,509,125,154,6050,2024-09-14,2024-09-14 01:42:56,1,Saturday,120,#fitfam #health #workout #gym,4,1875,575,32291,0.13024793388429753,0.08413223140495868,0.02066115702479339,0.025454545454545455
149,348,user304,This Made Me Laugh,Comedy,8015,1831,2572,111236,2024-05-14,2024-05-14 01:14:39,1,Tuesday,120,#viral,1,629,124,5476,0.11163652055090079,0.07205401129130858,0.016460498399798625,0.023122010859793592
150,307,user29,Fitness Tips,Fitness,1140,237,342,35923,2024-07-23,2024-07-23 15:22:54,15,Tuesday,60,#workout,1,495,264,7815,0.047852350861565016,0.03173454332878657,0.006597444534142472,0.009520362998635972
151,168,user62,Viral Dance Moves,Dance,1227,208,424,23318,2024-03-20,2024-03-20 09:21:41,9,Wednesday,60,#viral #fyp,2,5633,3304,90919,0.07972381850930611,0.05262029333562055,0.008920147525516769,0.018183377648168797
152,361,user118,New Dance Trend,Dance,205,32,78,13058,2024-07-12,2024-07-12 03:58:02,3,Friday,120,#viral #trending,2,283,209,3871,0.02412314290090366,0.015699188237096033,0.0024506049931076732,0.005973349670699954
153,236,user472,Gaming Highlight #153,Gaming,25831,7295,9109,429586,2024-01-28,2024-01-28 23:47:32,23,Sunday,120,#twitch,1,94,85,1756,0.09831558756570279,0.060129985614056324,0.016981465876448488,0.02120413607519798
154,208,user11,Funny Moment #154,Comedy,1532,249,492,18190,2024-11-30,2024-11-30 19:26:51,19,Saturday,90,#fyp #lol #viral #comedy #funny,5,167,124,3112,0.12495876855415063,0.08422210005497525,0.013688840021990105,0.027047828477185266
155,224,user302,Gaming Highlight #155,Gaming,688,171,155,11578,2024-03-07,2024-03-07 17:58:26,17,Thursday,180,#gaming #twitch #streamer,3,92,77,1074,0.08757989290032821,0.05942304370357575,0.014769390222836415,0.013387458973916048
156,40,user262,Music Cover #156,Music,181,36,43,20421,2024-07-22,2024-07-22 11:41:05,11,Monday,20,#cover #artist #music #song,4,1560,1212,13840,0.01273199157729788,0.008863424905734293,0.0017628911414720142,0.002105675530091572
157,75,user132,Funny Moment #157,Comedy,231,63,52,2211,2024-07-25,2024-07-25 01:35:43,1,Thursday,45,#viral #comedy #funny,3,106,98,799,0.15649027589326098,0.1044776119402985,0.028493894165535955,0.023518769787426504
158,253,user238,Easy Recipe,Cooking,186,32,49,14638,2024-03-08,2024-03-08 09:07:41,9,Friday,30,#recipe,1,1605,830,25040,0.018240196748189642,0.01270665391446919,0.00218609099603771,0.0033474518376827435
159,227,user324,Fitness Tips,Fitness,755,207,278,20367,2024-09-21,2024-09-21 12:37:26,12,Saturday,90,#workout #health #fitness,3,6780,4389,93430,0.060882800608828,0.037069769725536404,0.010163499779054353,0.013649531104237247
160,232,user20,Fashion Haul,Fashion,659,113,189,13481,2024-11-05,2024-11-05 06:19:50,6,Tuesday,60,#fashion #outfit #ootd #trending #style,5,1938,870,36917,0.0712855129441436,0.04888361397522439,0.008382167494992952,0.014019731473926267
161,305,user260,New Dance Trend,Dance,2323,373,720,46271,2024-05-23,2024-05-23 04:53:00,4,Thursday,60,#dance,1,1351,951,15970,0.07382593849279247,0.05020423159214195,0.008061204642216506,0.015560502258434009
162,78,user491,Singing,Music,618,91,144,52110,2024-06-28,2024-06-28 16:47:06,16,Friday,15,#artist #song #singing #cover,4,89915,22219,1399995,0.016369218959892535,0.011859527921704088,0.0017463058913836115,0.002763385146804836
163,363,user225,Dance Challenge #163,Dance,3107,697,664,86150,2024-06-23,2024-06-23 23:10:47,23,Sunday,20,#dance #viral #dancechallenge,3,5484,859,84395,0.0518630295995357,0.036065002901915263,0.008090539756239117,0.007707486941381312
164,397,user174,Fitness Tips,Fitness,990,224,338,20668,2024-07-22,2024-07-22 12:40:22,12,Monday,30,#gym #fitfam #workout,3,22139,635,419849,0.07509192955293206,0.04790013547513064,0.01083801045093865,0.016353783626862784
165,286,user348,Dance Challenge #165,Dance,13188,2907,4502,180407,2024-11-02,2024-11-02 12:07:41,12,Saturday,90,#fyp,1,344,215,6876,0.11416962756434063,0.07310137633240395,0.016113565438148188,0.02495468579378849
166,496,user336,Original Song,Music,3530,855,1017,44681,2024-04-20,2024-04-20 08:26:30,8,Saturday,60,#song #cover #music #singing #artist,5,751,539,8307,0.1209015017568989,0.07900449855643338,0.01913565050021262,0.022761352700252903
167,417,user66,Original Song,Music,2858,712,896,91814,2024-02-20,2024-02-20 01:54:59,1,Tuesday,20,#artist #singing #cover,3,7590,817,99940,0.04864181933038535,0.031128150391007907,0.0077548086348487155,0.009758860304528721
168,175,user486,Funny Moment #168,Comedy,998,205,267,29019,2024-09-07,2024-09-07 21:23:15,21,Saturday,120,#viral #funny #comedy #lol #fyp,5,93,93,985,0.05065646645301354,0.03439126089803232,0.007064337158413453,0.009200868396567766
169,433,user404,Fitness Tips,Fitness,20480,4078,5803,310315,2024-03-15,2024-03-15 13:37:06,13,Friday,45,#workout #fitness,2,1198,511,6450,0.09783929233198524,0.06599745419976476,0.01314148526497269,0.018700352867247798
170,79,user84,Comedy Skit,Comedy,2959,687,932,83491,2024-07-16,2024-07-16 04:00:39,4,Tuesday,15,#lol #comedy #viral,3,110,92,1812,0.054832257369057745,0.035440945730677555,0.008228431807021116,0.011162879831359069
171,313,user146,Easy Guide,Tutorial,4618,742,943,80627,2024-11-18,2024-11-18 20:41:51,20,Monday,30,#tutorial #education #howto #tips,4,750,563,4428,0.07817480496607836,0.05727609857739963,0.009202872486884046,0.011695833901794683
172,485,user293,Get Fit,Fitness,3105,634,1002,77339,2024-03-31,2024-03-31 21:03:55,21,Sunday,45,#health #workout #fitfam,3,2513,644,24148,0.061301542559381424,0.040147920195502916,0.008197675170353896,0.012955947193524612
173,71,user447,Get Fit,Fitness,1954,518,637,28849,2024-06-28,2024-06-28 07:10:09,7,Friday,60,#fitfam #health #fitness #gym,4,443,131,3418,0.10776803355402267,0.0677319837776006,0.0179555617179105,0.02208048805851156
174,436,user64,Style Tips,Fashion,69,11,22,1854,2024-01-21,2024-01-21 06:21:03,6,Sunday,180,#trending #fashion #outfit,3,2506,1180,22174,0.05501618122977346,0.0372168284789644,0.005933117583603021,0.011866235167206042
175,485,user467,Outfit Inspo #175,Fashion,2022,292,575,25664,2024-02-02,2024-02-02 13:46:22,13,Friday,30,#ootd #style #trending,3,2225,1110,38465,0.11257013715710723,0.07878740648379053,0.01137780548628429,0.02240492518703242
176,258,user192,Cooking Tutorial,Cooking,755,168,252,18999,2024-11-13,2024-11-13 04:13:33,4,Wednesday,180,#cooking #foodie #chef,3,2001,1360,37019,0.061845360282120114,0.03973893362808569,0.00884257066161377,0.013263855992420654
177,430,user366,Recipe #177,Cooking,154,39,38,4090,2024-05-29,2024-05-29 23:19:44,23,Wednesday,20,#recipe #cooking #chef,3,16803,1374,241255,0.05647921760391198,0.03765281173594132,0.009535452322738386,0.009290953545232274
178,357,user426,Epic Gameplay,Gaming,1033,307,369,8267,2024-11-03,2024-11-03 08:12:07,8,Sunday,30,#gaming #gameplay,2,171,107,1100,0.20672553526067497,0.12495463892584976,0.0371355993709931,0.0446352969638321
179,111,user428,Easy Guide,Tutorial,1112,198,329,28227,2024-10-21,2024-10-21 16:54:43,16,Monday,180,#tips #tutorial #education #learn,4,9791,3941,194026,0.058064973252559604,0.03939490558684947,0.0070145605271548514,0.011655507138555284
180,155,user63,How to Tutorial #180,Tutorial,54,14,16,1230,2024-08-01,2024-08-01 03:13:34,3,Thursday,120,#learn,1,344,221,6834,0.06829268292682927,0.04390243902439024,0.011382113821138212,0.013008130081300813
181,264,user295,New Dance Trend,Dance,5126,868,1262,62056,2024-04-02,2024-04-02 14:25:02,14,Tuesday,120,#trending #dance #dancechallenge #viral #fyp,5,210,124,1268,0.11692664689957458,0.08260281036483176,0.013987366249838856,0.020336470284903957
182,124,user293,Cooking Tutorial,Cooking,252,54,60,6896,2024-10-06,2024-10-06 01:19:06,1,Sunday,30,#foodie #cooking #food,3,1153,823,17021,0.05307424593967518,0.03654292343387471,0.007830626450116009,0.008700696055684454
183,23,user326,Original Song,Music,78,24,26,1328,2024-03-13,2024-03-13 17:53:31,17,Wednesday,20,#cover #music #artist #singing #song,5,3110,1844,37251,0.0963855421686747,0.058734939759036146,0.018072289156626505,0.01957831325301205
184,177,user124,Music Cover #184,Music,30203,6864,6804,489987,2024-05-24,2024-05-24 23:25:49,23,Friday,60,#cover,1,394,143,5136,0.08953502848034743,0.061640410868043435,0.014008534920314212,0.013886082691989788
185,174,user417,This Made Me Laugh,Comedy,1324,309,342,29081,2024-10-26,2024-10-26 14:54:50,14,Saturday,90,#funny #viral,2,492,144,9784,0.06791375812386094,0.04552800797771741,0.010625494308999003,0.011760255837144528
186,151,user104,How to Tutorial #186,Tutorial,118,26,32,2668,2024-11-18,2024-11-18 11:44:11,11,Monday,180,#howto #tips #tutorial #education,4,3533,342,57690,0.06596701649175413,0.04422788605697151,0.009745127436281859,0.01199400299850075
187,264,user204,Viral Dance Moves,Dance,1324,191,407,24489,2024-11-03,2024-11-03 05:40:20,5,Sunday,45,#fyp,1,220,127,1389,0.07848421740373229,0.05406509044877292,0.007799420147821471,0.0166197068071379
188,444,user336,Workout Routine #188,Fitness,269,60,79,5798,2024-04-08,2024-04-08 09:03:19,9,Monday,15,#gym #fitfam,2,3172,1564,40396,0.07036909279061745,0.04639530872714729,0.010348395998620214,0.013625388064849949
189,459,user490,Epic Gameplay,Gaming,1690,272,530,15278,2024-04-16,2024-04-16 02:33:48,2,Tuesday,20,#twitch #streamer #gameplay,3,567,410,10217,0.16311035475847624,0.11061657284984945,0.017803377405419558,0.03469040450320723
190,373,user218,Music Cover #190,Music,12384,2690,3032,197627,2024-05-11,2024-05-11 16:03:01,16,Saturday,30,#singing #cover #artist #song,4,2695,456,41568,0.09161703613372667,0.06266350245664813,0.013611500452873342,0.015342033224205194
191,152,user157,This Made Me Laugh,Comedy,1450,235,483,20909,2024-06-16,2024-06-16 05:32:58,5,Sunday,30,#viral #lol #funny #fyp #comedy,5,44236,27089,337192,0.10368740733655364,0.06934812760055478,0.011239179300779568,0.023100100435219283
192,22,user373,Fitness Tips,Fitness,60,10,18,9829,2024-08-22,2024-08-22 00:50:26,0,Thursday,120,#health #gym,2,1207,122,8482,0.00895309797537898,0.006104384983212942,0.0010173974972021568,0.0018313154949638824
193,208,user187,Game Review,Gaming,3585,631,930,35969,2024-08-26,2024-08-26 18:49:52,18,Monday,120,#gaming #streamer #gameplay,3,14,90,204,0.14306764158024965,0.09966915955406044,0.017542884150240485,0.025855597875948735
194,188,user186,Learn This Trick,Tutorial,1536,233,363,31119,2024-01-13,2024-01-13 02:15:05,2,Saturday,30,#education #tutorial #tips #learn #howto,5,160,121,1903,0.06851119894598155,0.04935891256145763,0.0074873871268356955,0.01166489925768823
195,294,user71,Music Cover #195,Music,1437,219,334,27529,2024-08-08,2024-08-08 07:06:11,7,Thursday,15,#song #singing #artist #cover #music,5,632,140,9721,0.07228740600820953,0.0521994987104508,0.007955247193868285,0.012132660103890443
196,96,user256,Game Review,Gaming,759,163,234,9156,2024-06-03,2024-06-03 13:56:46,13,Monday,90,#gamer #gaming #twitch,3,367,159,5269,0.12625600698995196,0.0828964613368283,0.01780253385757973,0.025557011795543906
197,147,user356,Singing,Music,22,5,8,334,2024-08-06,2024-08-06 03:10:08,3,Tuesday,20,#cover #singing #music,3,512,228,8915,0.10479041916167664,0.0658682634730539,0.014970059880239521,0.023952095808383235
198,461,user366,Workout Routine #198,Fitness,252,62,80,4563,2024-03-18,2024-03-18 17:47:50,17,Monday,20,#fitness #health,2,3440,150,30606,0.08634670173131712,0.055226824457593686,0.01358755204909051,0.017532325224632918
199,365,user364,Workout Routine #199,Fitness,478,71,120,8833,2024-02-04,2024-02-04 02:16:08,2,Sunday,90,#fitness #gym #workout,3,246,153,2906,0.07573870712102343,0.05411524963206159,0.008038039171289483,0.013585418317672364
200,14,user185,Easy Guide,Tutorial,344,78,118,14719,2024-11-04,2024-11-04 05:47:11,5,Monday,90,#howto #tutorial #education #learn #tips,5,1032,372,11266,0.036687274950743934,0.023371152931585027,0.005299273048440791,0.008016848970718119
201,211,user394,Game Review,Gaming,23043,5611,7710,312213,2024-06-30,2024-06-30 12:32:17,12,Sunday,30,#gaming #streamer #gamer #gameplay #twitch,5,6084,2186,53661,0.11647176767142944,0.07380538286362195,0.0179717052140686,0.02469467959373889
